37.5440749,127.0783124
37.5440749,127.0783132
37.5440748,127.0783138
37.5440747,127.0783145
37.5440746,127.0783151
37.5440746,127.0783155
37.5440746,127.078316
37.5440746,127.0783165
37.5440746,127.078317
37.5440747,127.0783176
37.5440747,127.0783182
37.5440747,127.0783189
37.5440747,127.0783198
37.5440747,127.0783204
37.5440748,127.078321
37.5440748,127.0783217
37.5440747,127.0783224
37.5440746,127.0783231
37.5440745,127.0783239
37.5440744,127.0783248
37.5440743,127.0783255
37.5440743,127.0783261
37.5440744,127.0783268
37.5440744,127.0783275
37.5440745,127.0783282
37.5440745,127.078329
37.5440745,127.0783297
37.5440745,127.0783303
37.5440745,127.078331
37.5440744,127.0783316
37.5440743,127.0783323
37.5440742,127.078333
37.5440741,127.0783337
37.544074,127.0783343
37.5440739,127.0783348
37.5440739,127.0783354
37.5440739,127.078336
37.5440739,127.0783367
37.5440739,127.0783376
37.5440739,127.0783383
37.5440739,127.0783389
37.5440739,127.0783396
37.5440739,127.0783403
37.5440738,127.0783412
37.5440737,127.0783421
37.5440736,127.0783429
37.5440735,127.0783436
37.5440735,127.0783444
37.5440735,127.0783452
37.5440735,127.078346
37.5440736,127.0783468
37.5440735,127.0783476
37.5440735,127.0783483
37.5440735,127.078349
37.5440734,127.0783498
37.5440733,127.0783507
37.5440732,127.0783516
37.5440731,127.0783524
37.5440731,127.0783532
37.544073,127.078354
37.544073,127.0783549
37.544073,127.0783558
37.544073,127.0783567
37.544073,127.0783576
37.5440729,127.0783584
37.5440729,127.0783593
37.5440728,127.0783602
37.5440726,127.0783611
37.5440725,127.078362
37.5440724,127.0783629
37.5440723,127.0783637
37.5440723,127.0783647
37.5440722,127.0783657
37.5440722,127.0783666
37.5440721,127.0783676
37.5440721,127.0783685
37.544072,127.0783695
37.544072,127.0783706
37.5440718,127.0783715
37.5440717,127.0783724
37.5440717,127.0783733
37.5440717,127.0783742
37.5440717,127.0783752
37.5440716,127.0783761
37.5440716,127.0783771
37.5440716,127.078378
37.5440716,127.0783789
37.5440716,127.0783799
37.5440714,127.0783809
37.5440713,127.078382
37.5440712,127.0783829
37.5440711,127.0783839
37.544071,127.0783848
37.5440709,127.0783857
37.5440709,127.0783866
37.5440708,127.0783876
37.5440708,127.0783885
37.5440707,127.0783894
37.5440707,127.0783903
37.5440706,127.0783912
37.5440706,127.0783921
37.5440706,127.0783931
37.5440706,127.0783939
37.5440706,127.0783947
37.5440706,127.0783954
37.5440707,127.0783962
37.5440708,127.0783969
37.5440709,127.0783975
37.5440711,127.078398
37.5440713,127.0783985
37.5440714,127.0783989
37.5440716,127.0783993
37.5440717,127.0783996
37.5440719,127.0783999
37.5440721,127.0784001
37.5440723,127.0784003
37.5440726,127.0784004
37.5440728,127.0784005
37.544073,127.0784005
37.5440733,127.0784005
37.5440735,127.0784004
37.5440737,127.0784004
37.544074,127.0784002
37.5440742,127.0784001
37.5440745,127.0784
37.5440748,127.0784
37.5440752,127.0783999
37.5440756,127.0783999
37.5440761,127.0784
37.5440765,127.0784001
37.5440769,127.0784002
37.5440774,127.0784004
37.5440778,127.0784005
37.5440783,127.0784007
37.5440788,127.078401
37.5440793,127.0784012
37.5440798,127.0784013
37.5440804,127.0784015
37.5440809,127.0784017
37.5440814,127.0784018
37.5440819,127.0784019
37.5440823,127.0784021
37.5440829,127.0784022
37.5440834,127.0784025
37.544084,127.0784028
37.5440845,127.078403
37.544085,127.0784032
37.5440857,127.0784033
37.5440876,127.0783965
37.5440883,127.0783966
37.5440889,127.0783967
37.5440896,127.0783969
37.5440903,127.078397
37.544091,127.0783972
37.5440918,127.0783974
37.5440926,127.0783977
37.5440934,127.0783978
37.5440941,127.078398
37.5440949,127.0783982
37.5440957,127.0783984
37.5440965,127.0783985
37.5440973,127.0783986
37.544098,127.0783989
37.5440988,127.0783992
37.5440996,127.0783994
37.5441004,127.0783997
37.5441012,127.0783999
37.544102,127.0784
37.5441028,127.0784002
37.5441037,127.0784003
37.5441046,127.0784004
37.5441054,127.0784006
37.5441062,127.0784007
37.5441071,127.0784009
37.5441079,127.0784011
37.5441088,127.0784012
37.5441096,127.0784015
37.5441105,127.0784016
37.5441112,127.0784017
37.5441121,127.0784019
37.5441129,127.0784021
37.5441137,127.0784022
37.5441146,127.0784025
37.5441155,127.0784028
37.5441164,127.0784031
37.5441172,127.0784033
37.544118,127.0784035
37.5441189,127.0784038
37.5441199,127.0784039
37.5441208,127.0784041
37.5441218,127.0784043
37.5441227,127.0784045
37.5441236,127.0784048
37.5441246,127.0784052
37.5441256,127.0784054
37.5441265,127.0784057
37.5441274,127.078406
37.5441283,127.0784063
37.5441293,127.0784065
37.5441303,127.0784067
37.5441312,127.078407
37.544132,127.0784072
37.5441329,127.0784074
37.544148,127.0784113
37.5441339,127.0784077
37.5441489,127.0784115
37.5441348,127.0784079
37.5441497,127.0784117
37.5441357,127.0784081
37.5441507,127.0784119
37.5441365,127.0784083
37.5441515,127.0784121
37.5441374,127.0784085
37.5441524,127.0784124
37.5441384,127.0784087
37.5441533,127.0784127
37.5441394,127.0784089
37.5441541,127.078413
37.5441403,127.0784091
37.5441549,127.0784132
37.5441411,127.0784094
37.5441556,127.0784135
37.544142,127.0784096
37.5441565,127.0784137
37.5441428,127.0784098
37.5441573,127.078414
37.5441437,127.0784101
37.5441582,127.0784141
37.5441445,127.0784104
37.544159,127.0784143
37.5441454,127.0784107
37.5441597,127.0784145
37.5441462,127.0784109
37.5441606,127.0784148
37.5441471,127.0784111
37.5441614,127.0784151
37.5441622,127.0784154
37.544163,127.0784156
37.5441638,127.0784159
37.5441646,127.0784161
37.5441655,127.0784163
37.5441664,127.0784164
37.5441672,127.0784166
37.544168,127.0784168
37.5441681,127.0784173
37.5441689,127.0784176
37.5441697,127.0784178
37.5441705,127.0784181
37.5441712,127.0784183
37.544172,127.0784185
37.5441726,127.0784186
37.5441734,127.0784187
37.5441741,127.0784188
37.5441748,127.0784188
37.5441754,127.0784188
37.544176,127.0784187
37.5441766,127.0784187
37.5441772,127.0784186
37.5441777,127.0784184
37.5441782,127.0784181
37.5441786,127.0784178
37.5441789,127.0784174
37.5441792,127.078417
37.5441793,127.0784165
37.5441795,127.078416
37.5441797,127.0784154
37.5441798,127.0784148
37.54418,127.0784142
37.5441803,127.0784136
37.5441806,127.078413
37.5441809,127.0784124
37.5441812,127.0784116
37.5441814,127.0784108
37.5441816,127.0784099
37.5441818,127.0784091
37.5441821,127.0784082
37.5441823,127.0784073
37.5441825,127.0784065
37.5441828,127.0784056
37.5441831,127.0784046
37.5441833,127.0784037
37.5441835,127.0784027
37.5441837,127.0784017
37.5441838,127.0784006
37.544184,127.0783995
37.5441841,127.0783984
37.5441841,127.0783974
37.5441841,127.0783963
37.5441842,127.0783952
37.5441843,127.0783941
37.5441843,127.0783931
37.5441843,127.0783921
37.5441844,127.0783911
37.5441844,127.07839
37.5441845,127.078389
37.5441845,127.078388
37.5441845,127.0783871
37.5441845,127.0783862
37.5441846,127.0783854
37.5441846,127.0783844
37.5441847,127.0783835
37.5441848,127.0783826
37.5441849,127.0783817
37.5441849,127.0783808
37.5441849,127.0783799
37.5441849,127.0783789
37.5441849,127.0783779
37.544185,127.0783769
37.544185,127.078376
37.544185,127.0783749
37.5441851,127.0783739
37.544185,127.0783729
37.5441853,127.0783719
37.5441852,127.0783709
37.5441853,127.07837
37.5441852,127.0783691
37.5441853,127.0783679
37.5441852,127.0783667
37.5441852,127.0783656
37.5441853,127.0783645
37.5441853,127.0783635
37.5441853,127.0783625
37.5441854,127.0783615
37.5441855,127.0783605
37.5441856,127.0783597
37.5441857,127.0783587
37.5441857,127.0783578
37.5441858,127.0783569
37.5441858,127.0783559
37.5441858,127.0783549
37.5441857,127.078354
37.5441857,127.0783528
37.5441857,127.0783522
37.5441857,127.0783513
37.5441857,127.0783504
37.5441857,127.0783494
37.5441858,127.0783485
37.5441858,127.0783476
37.5441859,127.0783467
37.5441859,127.0783457
37.544186,127.0783447
37.544186,127.0783436
37.5441861,127.0783426
37.5441861,127.0783416
37.5441862,127.0783405
37.5441863,127.0783394
37.5441864,127.0783384
37.5441865,127.0783375
37.5441866,127.0783366
37.5441867,127.0783357
37.5441868,127.0783346
37.5441868,127.0783337
37.5441869,127.0783327
37.5441869,127.0783317
37.5441869,127.0783308
37.544187,127.0783299
37.544187,127.0783288
